,Airline,Source,Destination,Duration,Total_Stops,Additional_Info,Price,Date,Month,Year,Arrival_Hour,Arrival_Min,Dep_Hour,Dep_Min,Duration_total
5679,1,0,5,27h 50m,2.0,8,12358.0,3,3,2019,10,35,6,45,1670
5680,4,0,2,3h 5m,0.0,5,4030.0,21,5,2019,22,0,18,55,185
5681,1,3,0,2h 30m,0.0,8,4960.0,9,3,2019,16,45,14,15,150
5682,1,2,1,26h 35m,2.0,8,8656.0,27,3,2019,19,15,16,40,1595
5683,3,2,1,11h 50m,1.0,8,14871.0,6,3,2019,21,0,9,10,710
5684,2,2,1,7h 20m,1.0,8,4563.0,27,3,2019,13,20,6,0,440
5685,3,4,3,1h 25m,0.0,8,4784.0,6,3,2019,22,45,21,20,85
5686,3,0,2,2h 50m,0.0,8,4823.0,1,6,2019,22,50,20,0,170
5687,10,1,4,2h 15m,0.0,8,3687.0,3,5,2019,9,20,7,5,135
5688,4,0,2,2h 55m,0.0,8,7229.0,27,4,2019,18,10,15,15,175
5689,4,0,2,3h,0.0,8,7229.0,15,4,2019,10,10,7,10,180
5690,1,2,1,16h 50m,1.0,8,7174.0,21,4,2019,23,0,6,10,1010
5691,1,2,1,24h 50m,2.0,8,11071.0,21,3,2019,7,40,6,50,1490
5692,3,2,1,16h 5m,1.0,8,6979.0,15,5,2019,21,0,4,55,965
5693,3,1,4,2h 20m,0.0,8,3850.0,15,5,2019,10,15,7,55,140
5694,4,3,0,13h 20m,1.0,8,13044.0,12,6,2019,9,20,20,0,800
5695,4,2,1,7h 30m,1.0,5,12373.0,18,5,2019,4,25,20,55,450
5696,1,2,1,18h 20m,2.0,8,13801.0,18,5,2019,7,40,13,20,1100
5697,3,0,2,2h 50m,0.0,8,4823.0,1,6,2019,11,20,8,30,170
5698,1,2,1,25h 35m,1.0,8,6587.0,9,6,2019,6,50,5,15,1535
5699,3,4,3,1h 35m,0.0,8,2227.0,3,6,2019,21,40,20,5,95
5700,4,3,0,21h 25m,1.0,8,14151.0,9,6,2019,14,25,17,0,1285
5701,1,0,5,38h 35m,2.0,8,25430.0,1,3,2019,23,25,8,50,2315
5702,8,0,2,2h 55m,0.0,7,4319.0,27,6,2019,0,5,21,10,175
5703,1,2,1,27h 40m,1.0,8,14462.0,3,3,2019,7,40,4,0,1660
5704,4,3,0,27h 35m,1.0,5,8586.0,21,5,2019,10,5,6,30,1655
5705,1,3,0,11h 15m,1.0,8,7662.0,9,6,2019,21,5,9,50,675
5706,4,4,3,1h 25m,0.0,5,4995.0,3,5,2019,8,30,7,5,85
5707,6,2,1,12h,1.0,8,7408.0,9,6,2019,21,0,9,0,720
5708,4,4,3,1h 30m,0.0,8,5678.0,15,3,2019,21,5,19,35,90
5709,4,4,3,1h 30m,0.0,8,5678.0,9,6,2019,21,5,19,35,90
5710,4,0,5,15h 50m,1.0,8,26890.0,1,3,2019,0,45,8,55,950
5711,1,4,3,37h 25m,2.0,8,13904.0,6,3,2019,19,25,6,0,2245
5712,4,2,1,8h 25m,2.0,5,15318.0,1,6,2019,4,25,20,0,505
5713,10,3,0,26h 20m,1.0,8,8452.0,15,5,2019,22,40,20,20,1580
5714,3,2,1,10h 25m,1.0,8,6314.0,9,6,2019,21,0,10,35,625
5715,1,3,0,10h 25m,1.0,8,10203.0,1,5,2019,20,25,10,0,625
5716,8,1,4,2h 15m,0.0,8,3597.0,15,6,2019,10,35,8,20,135
5717,6,2,1,8h 55m,1.0,8,8266.0,12,6,2019,19,15,10,20,535
5718,4,2,1,14h 45m,1.0,5,12373.0,18,5,2019,12,35,21,50,885
5719,4,0,5,7h 15m,1.0,8,36235.0,1,3,2019,21,20,14,5,435
5720,3,2,1,12h 35m,1.0,8,14871.0,3,3,2019,21,0,8,25,755
5721,4,0,2,3h,0.0,8,7229.0,12,4,2019,20,45,17,45,180
5722,3,3,0,2h 35m,0.0,8,4804.0,24,4,2019,0,50,22,15,155
5723,3,0,5,2h 55m,0.0,8,7303.0,3,3,2019,22,55,20,0,175
5724,6,2,1,9h 30m,1.0,8,13587.0,1,6,2019,21,0,11,30,570
5725,6,2,1,7h 35m,1.0,8,7740.0,18,5,2019,22,30,14,55,455
5726,3,1,4,2h 25m,0.0,8,7295.0,1,3,2019,17,5,14,40,145
5727,6,2,1,7h 20m,1.0,8,18916.0,3,3,2019,1,35,18,15,440
5728,6,2,1,6h 25m,1.0,8,8266.0,21,5,2019,19,15,12,50,385
5729,4,2,1,26h 10m,1.0,5,12373.0,18,5,2019,4,25,2,15,1570
5730,6,2,1,9h 15m,1.0,8,11188.0,18,5,2019,22,30,13,15,555
5731,4,3,0,8h 25m,1.0,8,14151.0,18,5,2019,18,0,9,35,505
5732,4,2,1,11h,1.0,8,14714.0,1,6,2019,19,0,8,0,660
5733,4,0,2,3h,0.0,8,7229.0,6,4,2019,10,10,7,10,180
5734,4,2,1,19h 25m,1.0,8,12242.0,27,3,2019,4,25,9,0,1165
5735,4,0,5,5h 25m,1.0,5,9134.0,15,3,2019,12,25,7,0,325
5736,3,0,2,2h 50m,0.0,8,3943.0,1,5,2019,1,0,22,10,170
5737,1,0,2,2h 45m,0.0,8,6961.0,1,6,2019,12,45,10,0,165
5738,4,4,3,8h 20m,2.0,8,23843.0,12,3,2019,16,35,8,15,500
5739,8,1,4,2h 15m,0.0,8,3597.0,24,5,2019,12,0,9,45,135
5740,6,2,1,8h,1.0,8,7408.0,27,6,2019,21,0,13,0,480
5741,8,0,2,2h 40m,0.0,7,3257.0,27,5,2019,8,35,5,55,160
5742,8,4,3,1h 30m,0.0,7,1965.0,6,5,2019,7,15,5,45,90
5743,6,2,1,12h 35m,1.0,8,9100.0,27,3,2019,19,15,6,40,755
5744,1,4,3,1h 15m,0.0,8,3100.0,18,6,2019,20,45,19,30,75
5745,4,0,5,10h 25m,1.0,8,26890.0,1,3,2019,18,25,8,0,625
5746,4,0,2,3h,0.0,8,8016.0,24,6,2019,20,45,17,45,180
5747,1,3,0,23h 55m,1.0,8,12173.0,24,3,2019,20,25,20,30,1435
5748,3,2,1,16h 5m,1.0,8,8784.0,27,5,2019,21,0,4,55,965
5749,3,2,1,5h 20m,1.0,8,5298.0,9,5,2019,12,10,6,50,320
5750,4,0,5,24h 35m,1.0,5,11087.0,9,3,2019,9,30,8,55,1475
5751,8,2,1,4h 55m,1.0,8,5409.0,9,6,2019,22,50,17,55,295
5752,2,2,1,6h 10m,1.0,8,5842.0,1,5,2019,13,35,7,25,370
5753,4,4,3,1h 30m,0.0,5,2228.0,18,3,2019,17,20,15,50,90
5754,8,1,4,2h 20m,0.0,7,3543.0,6,5,2019,20,5,17,45,140
5755,3,3,0,5h 15m,1.0,8,7228.0,21,5,2019,2,15,21,0,315
5756,3,2,1,7h 5m,1.0,8,6287.0,15,4,2019,12,10,5,5,425
5757,6,2,1,12h 30m,1.0,8,13377.0,27,6,2019,1,30,13,0,750
5758,3,3,0,2h 45m,0.0,8,6985.0,3,3,2019,20,0,17,15,165
5759,1,2,1,6h 15m,1.0,8,8372.0,3,6,2019,19,15,13,0,375
5760,1,3,0,20h,2.0,8,14687.0,21,5,2019,5,25,9,25,1200
5761,4,2,1,3h 15m,0.0,8,9564.0,9,3,2019,14,15,11,0,195
5762,10,4,3,8h,1.0,8,12080.0,12,3,2019,16,45,8,45,480
5763,6,2,1,7h 40m,2.0,8,18275.0,3,6,2019,1,30,17,50,460
5764,3,2,1,13h 30m,1.0,8,6093.0,6,6,2019,21,0,7,30,810
5765,4,2,1,22h 45m,2.0,8,14861.0,9,3,2019,4,25,5,40,1365
5766,3,3,0,2h 35m,0.0,8,4804.0,18,5,2019,14,5,11,30,155
5767,4,3,0,22h 45m,1.0,5,9314.0,1,5,2019,19,10,20,25,1365
5768,6,2,1,10h 15m,1.0,8,9794.0,9,5,2019,19,0,8,45,615
5769,4,2,1,13h 30m,2.0,5,13029.0,21,5,2019,19,0,5,30,810
5770,8,3,0,2h 30m,0.0,7,3841.0,3,6,2019,19,40,17,10,150
5771,4,0,5,5h 15m,1.0,8,12284.0,18,3,2019,13,15,8,0,315
5772,4,2,1,6h 35m,1.0,8,14714.0,9,6,2019,4,25,21,50,395
5773,4,3,0,16h 5m,1.0,5,7064.0,1,4,2019,22,35,6,30,965
5774,4,0,2,3h,0.0,5,5198.0,18,5,2019,10,10,7,10,180
5775,4,3,0,9h 50m,1.0,8,14781.0,15,5,2019,16,20,6,30,590
5776,1,2,1,23h,2.0,8,13381.0,24,6,2019,19,15,20,15,1380
5777,1,2,1,2h 50m,0.0,8,6094.0,1,6,2019,8,0,5,10,170
5778,3,2,1,5h 20m,1.0,8,5298.0,1,6,2019,12,10,6,50,320
5779,6,2,1,11h,1.0,8,7408.0,27,6,2019,21,0,10,0,660
5780,4,3,0,14h 50m,1.0,8,14388.0,12,5,2019,12,0,21,10,890
5781,1,2,1,23h 30m,2.0,8,9443.0,24,6,2019,19,15,19,45,1410
5782,1,2,1,36h 10m,2.0,8,11762.0,3,3,2019,19,15,7,5,2170
5783,1,2,1,20h 55m,1.0,8,7480.0,27,6,2019,9,25,12,30,1255
5784,3,2,1,3h 15m,0.0,8,5406.0,15,3,2019,8,50,5,35,195
5785,4,2,1,3h 15m,0.0,8,9564.0,12,6,2019,14,15,11,0,195
5786,4,2,1,9h 20m,2.0,5,10368.0,9,6,2019,19,0,9,40,560
5787,3,2,1,5h 15m,1.0,8,5636.0,9,5,2019,12,30,7,15,315
5788,8,4,3,1h 30m,0.0,7,1965.0,9,5,2019,0,15,22,45,90
5789,4,3,0,7h 30m,1.0,8,12739.0,12,6,2019,4,40,21,10,450
5790,3,3,0,2h 35m,0.0,8,4148.0,12,3,2019,16,55,14,20,155
5791,3,2,1,14h 20m,1.0,8,7191.0,9,5,2019,21,0,6,40,860
5792,4,2,1,21h 20m,1.0,5,10262.0,6,6,2019,4,25,7,5,1280
5793,10,3,0,10h 30m,1.0,8,12312.0,24,3,2019,20,25,9,55,630
5794,4,2,1,24h 45m,1.0,5,10262.0,3,6,2019,19,0,18,15,1485
5795,4,2,1,3h 15m,0.0,8,9564.0,15,6,2019,14,15,11,0,195
5796,4,3,0,22h 15m,1.0,8,13759.0,24,3,2019,4,45,6,30,1335
5797,10,3,0,27h 20m,1.0,8,8610.0,6,5,2019,20,20,17,0,1640
5798,4,2,1,6h,1.0,8,14714.0,15,6,2019,19,0,13,0,360
5799,3,0,2,2h 50m,0.0,8,4823.0,3,6,2019,11,20,8,30,170
5800,0,2,1,7h 50m,1.0,8,6451.0,27,5,2019,15,45,7,55,470
5801,4,2,1,5h,1.0,8,16079.0,21,5,2019,19,0,14,0,300
5802,4,2,1,3h 15m,0.0,5,7202.0,1,6,2019,14,15,11,0,195
5803,3,0,5,2h 50m,0.0,8,4944.0,24,3,2019,2,20,23,30,170
5804,8,0,2,2h 40m,0.0,8,3625.0,1,6,2019,8,35,5,55,160
5805,4,3,0,21h 55m,1.0,5,9663.0,9,5,2019,12,0,14,5,1315
5806,6,2,1,8h 40m,1.0,8,9794.0,15,5,2019,19,0,10,20,520
5807,8,4,3,1h 30m,0.0,8,2437.0,1,5,2019,14,45,13,15,90
5808,6,2,1,15h 30m,1.0,8,13377.0,15,6,2019,1,30,10,0,930
5809,4,3,0,8h 40m,1.0,5,8586.0,6,6,2019,4,40,20,0,520
5810,4,0,5,6h 20m,1.0,8,19225.0,6,3,2019,15,15,8,55,380
5811,4,2,1,5h 35m,1.0,8,15554.0,18,5,2019,4,25,22,50,335
5812,4,3,0,12h 30m,1.0,8,12121.0,1,5,2019,22,5,9,35,750
5813,3,0,2,2h 50m,0.0,8,3943.0,27,5,2019,13,0,10,10,170
5814,4,0,5,11h 35m,1.0,8,13555.0,18,3,2019,9,0,21,25,695
5815,3,0,2,3h 5m,0.0,8,4990.0,21,6,2019,21,20,18,15,185
5816,1,2,1,26h 30m,1.0,8,8854.0,6,3,2019,23,0,20,30,1590
5817,6,2,1,9h,1.0,8,7878.0,27,5,2019,16,10,7,10,540
5818,10,0,5,2h 45m,0.0,8,8028.0,3,3,2019,12,35,9,50,165
5819,4,3,0,13h 20m,1.0,5,8586.0,9,5,2019,8,15,18,55,800
5820,1,3,0,20h 15m,2.0,8,15164.0,1,5,2019,13,45,17,30,1215
5821,4,0,5,8h 15m,1.0,8,12284.0,18,3,2019,15,15,7,0,495
5822,4,4,3,1h 25m,0.0,5,4995.0,21,6,2019,8,30,7,5,85
5823,6,2,1,10h 30m,1.0,8,10051.0,27,5,2019,19,15,8,45,630
5824,4,3,0,20h,1.0,5,9663.0,21,5,2019,10,5,14,5,1200
5825,1,3,0,22h 25m,2.0,8,14424.0,1,5,2019,5,25,7,0,1345
5826,4,2,1,9h,1.0,8,14714.0,15,6,2019,19,0,10,0,540
5827,1,4,3,1h 30m,0.0,8,3100.0,24,5,2019,15,25,13,55,90
5828,3,2,1,5h 20m,1.0,8,6493.0,6,6,2019,22,25,17,5,320
5829,4,3,0,17h 5m,1.0,8,14571.0,6,6,2019,23,35,6,30,1025
5830,4,2,1,13h 30m,2.0,5,10368.0,15,6,2019,19,0,5,30,810
5831,4,2,1,13h 25m,1.0,8,14714.0,3,6,2019,4,25,15,0,805
5832,8,1,4,2h 15m,0.0,7,3543.0,18,5,2019,10,35,8,20,135
5833,0,3,0,11h 50m,1.0,8,6810.0,6,6,2019,19,25,7,35,710
5834,8,3,0,2h 30m,0.0,7,5201.0,24,3,2019,11,30,9,0,150
5835,6,2,1,8h,1.0,8,13377.0,24,6,2019,1,30,17,30,480
5836,7,2,1,11h 20m,1.0,8,14629.0,21,3,2019,18,50,7,30,680
5837,3,2,1,13h 30m,1.0,8,6093.0,9,4,2019,21,0,7,30,810
5838,6,2,1,13h 55m,3.0,8,15419.0,12,6,2019,1,30,11,35,835
5839,1,3,0,20h 55m,2.0,8,13484.0,21,5,2019,13,45,16,50,1255
5840,1,2,1,10h 40m,1.0,8,8372.0,18,5,2019,7,40,21,0,640
5841,1,0,5,27h 5m,2.0,8,8534.0,15,3,2019,11,20,8,15,1625
5842,4,0,2,3h,0.0,5,4030.0,15,5,2019,20,45,17,45,180
5843,4,2,1,18h 50m,2.0,8,13292.0,24,6,2019,4,25,9,35,1130
5844,4,2,1,22h 55m,2.0,8,13014.0,24,6,2019,4,25,5,30,1375
5845,1,2,1,11h 15m,1.0,8,16754.0,9,3,2019,19,15,8,0,675
5846,3,3,0,2h 40m,0.0,8,6565.0,1,3,2019,19,55,17,15,160
5847,4,2,1,20h 10m,1.0,8,16079.0,27,5,2019,19,0,22,50,1210
5848,4,2,1,15h 10m,2.0,5,11507.0,9,5,2019,12,35,21,25,910
5849,10,4,3,25h 55m,1.0,8,12395.0,6,3,2019,9,25,7,30,1555
5850,3,0,5,5h,1.0,8,22153.0,1,3,2019,0,35,19,35,300
5851,4,2,1,29h 50m,2.0,5,10919.0,27,6,2019,12,35,6,45,1790
5852,4,3,0,7h 35m,1.0,8,13759.0,24,3,2019,4,45,21,10,455
5853,1,2,1,2h 50m,0.0,8,6094.0,18,4,2019,8,0,5,10,170
5854,1,3,0,28h 20m,2.0,8,11542.0,21,5,2019,13,45,9,25,1700
5855,4,2,1,21h 40m,2.0,8,13376.0,9,6,2019,4,25,6,45,1300
5856,4,0,5,22h 45m,1.0,8,25735.0,1,3,2019,10,25,11,40,1365
5857,4,0,5,24h 10m,1.0,8,17471.0,6,3,2019,23,0,22,50,1450
5858,4,3,0,7h 5m,1.0,5,10844.0,9,6,2019,23,35,16,30,425
5859,1,2,1,12h 40m,1.0,8,8372.0,3,6,2019,7,40,19,0,760
5860,3,1,4,2h 25m,0.0,8,3858.0,15,6,2019,14,0,11,35,145
5861,3,0,5,2h 45m,0.0,8,5694.0,15,3,2019,4,15,1,30,165
5862,4,2,1,24h 35m,1.0,8,17234.0,3,3,2019,18,50,18,15,1475
5863,4,2,1,19h,2.0,8,11546.0,9,4,2019,4,25,9,25,1140
5864,10,0,5,2h 40m,0.0,8,8028.0,3,3,2019,9,40,7,0,160
5865,4,0,2,3h,0.0,8,8016.0,15,6,2019,22,50,19,50,180
5866,1,3,0,23h 55m,1.0,8,10413.0,24,5,2019,20,25,20,30,1435
5867,1,0,5,11h 5m,2.0,8,11948.0,12,3,2019,22,10,11,5,665
5868,4,4,3,1h 30m,0.0,5,3205.0,1,4,2019,11,50,10,20,90
5869,3,0,2,2h 50m,0.0,8,4423.0,18,5,2019,15,50,13,0,170
5870,10,0,5,2h 40m,0.0,8,4878.0,24,3,2019,9,40,7,0,160
5871,3,2,1,5h 10m,1.0,8,5912.0,15,4,2019,22,15,17,5,310
5872,1,3,0,27h 5m,2.0,8,11411.0,12,5,2019,8,55,5,50,1625
5873,6,2,1,14h,1.0,8,7618.0,24,6,2019,21,0,7,0,840
5874,4,0,2,2h 55m,0.0,8,7229.0,12,4,2019,18,10,15,15,175
5875,3,2,1,4h 50m,1.0,8,6147.0,27,6,2019,20,0,15,10,290
5876,4,2,1,10h,2.0,8,14237.0,15,6,2019,4,25,18,25,600
5877,3,2,1,5h 55m,1.0,8,6101.0,21,3,2019,13,40,7,45,355
5878,1,3,0,12h 45m,2.0,8,12324.0,21,5,2019,5,35,16,50,765
5879,10,0,5,15h 15m,1.0,8,18387.0,1,3,2019,21,55,6,40,915
5880,4,2,1,12h 25m,1.0,5,10262.0,3,6,2019,4,25,16,0,745
5881,4,2,1,10h,1.0,5,10262.0,15,6,2019,19,0,9,0,600
5882,4,0,2,3h,0.0,8,7229.0,21,4,2019,10,10,7,10,180
5883,0,3,0,2h 30m,0.0,8,3807.0,27,6,2019,1,20,22,50,150
5884,6,2,1,10h 20m,1.0,8,7695.0,21,3,2019,1,35,15,15,620
5885,1,3,0,27h 5m,2.0,8,12723.0,18,5,2019,8,55,5,50,1625
5886,8,4,3,1h 30m,0.0,7,2175.0,15,5,2019,14,45,13,15,90
5887,3,2,1,16h 15m,1.0,8,6628.0,27,5,2019,1,30,9,15,975
5888,4,2,1,13h 50m,2.0,8,13376.0,12,6,2019,4,25,14,35,830
5889,3,3,0,2h 35m,0.0,8,4148.0,27,3,2019,17,45,15,10,155
5890,4,2,1,23h,2.0,5,9254.0,27,3,2019,4,25,5,25,1380
5891,4,0,2,3h 5m,0.0,8,8016.0,24,6,2019,22,0,18,55,185
5892,4,0,2,3h,0.0,5,4030.0,1,5,2019,20,45,17,45,180
5893,4,0,2,3h,0.0,5,5198.0,12,5,2019,20,45,17,45,180
5894,0,3,0,2h 30m,0.0,8,4409.0,15,4,2019,22,25,19,55,150
5895,1,4,3,1h 30m,0.0,8,10082.0,1,3,2019,15,25,13,55,90
5896,4,3,0,20h,1.0,5,9663.0,18,5,2019,10,5,14,5,1200
5897,8,0,2,2h 40m,0.0,8,3971.0,3,4,2019,8,35,5,55,160
5898,3,1,4,2h 20m,0.0,8,6297.0,15,3,2019,10,15,7,55,140
5899,8,0,2,2h 40m,0.0,7,3573.0,9,5,2019,8,35,5,55,160
5900,4,3,0,8h 30m,1.0,5,10844.0,21,5,2019,22,35,14,5,510
5901,3,0,2,2h 45m,0.0,8,4423.0,27,4,2019,8,50,6,5,165
5902,4,0,5,7h 15m,1.0,8,19225.0,6,3,2019,21,20,14,5,435
5903,3,1,4,2h 25m,0.0,8,6297.0,12,3,2019,0,30,22,5,145
5904,8,3,0,2h 20m,0.0,8,3849.0,6,3,2019,0,40,22,20,140
5905,6,2,1,7h 30m,1.0,8,15078.0,6,3,2019,15,30,8,0,450
5906,3,3,0,4h 25m,1.0,8,4205.0,12,5,2019,23,45,19,20,265
5907,1,0,2,2h 50m,0.0,8,5228.0,27,5,2019,16,10,13,20,170
5908,6,2,1,14h,1.0,8,7408.0,6,6,2019,21,0,7,0,840
5909,4,0,2,2h 55m,0.0,5,7229.0,9,6,2019,14,5,11,10,175
5910,4,2,1,13h 50m,2.0,5,10919.0,15,6,2019,4,25,14,35,830
5911,4,0,2,2h 55m,0.0,5,4544.0,1,5,2019,18,10,15,15,175
5912,4,2,1,20h 25m,1.0,5,6540.0,21,3,2019,4,25,8,0,1225
5913,4,2,1,23h 40m,2.0,8,9483.0,21,3,2019,18,50,19,10,1420
5914,4,2,1,9h,1.0,8,16079.0,21,5,2019,19,0,10,0,540
5915,6,2,1,7h 15m,1.0,8,13377.0,1,6,2019,1,30,18,15,435
5916,3,0,2,2h 55m,0.0,8,4823.0,3,6,2019,21,50,18,55,175
5917,4,3,0,17h 55m,1.0,8,14151.0,15,5,2019,10,55,17,0,1075
5918,2,3,0,8h 15m,1.0,8,6095.0,9,5,2019,7,45,23,30,495
5919,1,2,1,9h 15m,1.0,8,12029.0,27,5,2019,19,15,10,0,555
5920,1,3,0,16h 5m,1.0,8,4437.0,6,4,2019,11,5,19,0,965
5921,3,0,2,2h 45m,0.0,8,3419.0,27,6,2019,4,15,1,30,165
5922,3,0,2,2h 50m,0.0,8,3943.0,1,4,2019,13,0,10,10,170
5923,6,2,1,11h 35m,1.0,8,13542.0,21,3,2019,1,35,14,0,695
5924,1,2,1,5h 20m,1.0,8,7174.0,27,6,2019,23,0,17,40,320
5925,3,4,3,1h 25m,0.0,8,7417.0,9,3,2019,10,35,9,10,85
5926,4,2,1,15h,2.0,8,16704.0,9,5,2019,4,25,13,25,900
5927,1,3,0,2h 35m,0.0,8,4435.0,18,3,2019,23,20,20,45,155
5928,1,3,0,20h 10m,2.0,8,11432.0,21,5,2019,5,35,9,25,1210
5929,0,0,2,2h 50m,0.0,8,3383.0,21,6,2019,2,45,23,55,170
5930,3,3,0,2h 35m,0.0,8,4804.0,21,4,2019,7,15,4,40,155
5931,0,0,2,2h 50m,0.0,8,3383.0,27,5,2019,7,45,4,55,170
5932,3,3,0,5h 20m,1.0,8,6991.0,24,5,2019,20,30,15,10,320
5933,1,2,1,38h 15m,2.0,8,10441.0,9,5,2019,19,15,5,0,2295
5934,3,2,1,4h 25m,1.0,8,5073.0,21,3,2019,12,0,7,35,265
5935,6,2,1,15h 15m,1.0,8,7695.0,21,3,2019,1,35,10,20,915
5936,1,2,1,12h 45m,1.0,8,7480.0,24,5,2019,9,25,20,40,765
5937,4,2,1,25h 5m,1.0,5,10262.0,9,6,2019,12,35,11,30,1505
5938,4,0,5,12h 30m,1.0,8,13817.0,12,3,2019,11,25,22,55,750
5939,4,3,0,9h 35m,1.0,8,13067.0,21,5,2019,19,10,9,35,575
5940,8,4,3,1h 30m,0.0,7,1965.0,6,6,2019,14,45,13,15,90
5941,3,2,1,9h 20m,1.0,8,6674.0,6,6,2019,16,10,6,50,560
5942,1,4,3,11h 50m,2.0,8,16172.0,12,3,2019,16,55,5,5,710
5943,6,2,1,6h 25m,1.0,5,7268.0,24,6,2019,19,15,12,50,385
5944,4,0,5,5h 15m,1.0,8,17524.0,15,3,2019,12,15,7,0,315
5945,6,2,1,7h 30m,1.0,8,7888.0,21,5,2019,1,30,18,0,450
5946,3,4,3,1h 30m,0.0,8,2754.0,6,6,2019,20,35,19,5,90
5947,1,0,5,11h 55m,3.0,8,10573.0,3,3,2019,23,55,12,0,715
5948,6,2,1,7h 20m,1.0,8,11789.0,9,6,2019,19,0,11,40,440
5949,4,3,0,22h 45m,1.0,8,13067.0,6,5,2019,19,10,20,25,1365
5950,3,0,5,2h 45m,0.0,8,4238.0,24,3,2019,3,25,0,40,165
5951,6,2,1,11h 30m,1.0,8,9794.0,21,5,2019,19,0,7,30,690
5952,1,2,1,26h 20m,2.0,8,7615.0,21,3,2019,9,25,7,5,1580
5953,4,2,1,42h 5m,2.0,8,11664.0,21,3,2019,4,25,10,20,2525
5954,4,3,0,13h 20m,1.0,5,7064.0,1,4,2019,19,50,6,30,800
5955,3,3,0,4h 25m,1.0,8,3809.0,15,4,2019,23,45,19,20,265
5956,8,3,0,2h 30m,0.0,7,3841.0,18,6,2019,19,40,17,10,150
5957,6,2,1,13h 50m,1.0,8,6795.0,27,5,2019,1,30,11,40,830
5958,3,3,0,4h 50m,1.0,8,4565.0,24,4,2019,20,5,15,15,290
5959,3,2,1,7h,1.0,8,12351.0,9,3,2019,1,35,18,35,420
5960,3,2,1,3h 15m,0.0,8,5021.0,18,3,2019,0,20,21,5,195
5961,1,2,1,20h 20m,2.0,8,10467.0,21,5,2019,9,25,13,5,1220
5962,1,0,2,2h 45m,0.0,8,6121.0,15,4,2019,19,45,17,0,165
5963,8,1,4,2h 20m,0.0,8,6300.0,15,3,2019,20,5,17,45,140
5964,0,0,5,2h 50m,0.0,8,10715.0,1,3,2019,8,40,5,50,170
5965,1,3,0,2h 30m,0.0,8,5510.0,24,5,2019,16,45,14,15,150
5966,4,0,2,3h 5m,0.0,5,6144.0,3,5,2019,22,0,18,55,185
5967,4,2,1,24h 35m,2.0,8,19329.0,6,3,2019,19,45,19,10,1475
5968,1,4,3,30h 40m,2.0,8,13253.0,6,3,2019,19,25,12,45,1840
5969,4,3,0,13h 20m,1.0,8,13941.0,12,5,2019,19,50,6,30,800
5970,3,3,0,2h 35m,0.0,8,4488.0,1,4,2019,22,55,20,20,155
5971,8,3,0,2h 35m,0.0,7,3841.0,3,6,2019,9,30,6,55,155
5972,6,2,1,7h 50m,1.0,8,7575.0,15,5,2019,19,15,11,25,470
5973,1,2,1,26h 35m,2.0,8,9968.0,27,5,2019,19,15,16,40,1595
5974,4,2,1,29h 35m,2.0,8,15129.0,9,5,2019,19,0,13,25,1775
5975,3,3,0,5h 30m,1.0,8,4864.0,6,5,2019,12,40,7,10,330
5976,1,2,1,16h 5m,1.0,8,7480.0,3,6,2019,9,25,17,20,965
5977,6,2,1,11h 50m,1.0,8,15867.0,6,3,2019,18,50,7,0,710
5978,4,3,0,12h 30m,1.0,8,13067.0,21,5,2019,22,5,9,35,750
5979,1,3,0,15h 5m,1.0,8,8366.0,9,5,2019,7,55,16,50,905
5980,1,2,1,30h 20m,2.0,8,21571.0,3,3,2019,19,15,12,55,1820
5981,0,0,2,2h 50m,0.0,8,4282.0,12,5,2019,7,45,4,55,170
5982,1,2,1,26h 20m,2.0,8,13591.0,9,5,2019,19,15,16,55,1580
5983,10,3,0,27h 5m,1.0,8,7927.0,1,4,2019,23,25,20,20,1625
5984,4,2,1,28h,1.0,8,14714.0,3,6,2019,19,0,15,0,1680
5985,4,0,5,21h 15m,1.0,5,11087.0,12,3,2019,16,10,18,55,1275
5986,1,2,1,27h 40m,1.0,8,28322.0,1,3,2019,7,40,4,0,1660
5987,4,3,0,26h 10m,1.0,5,9314.0,1,5,2019,19,10,17,0,1570
5988,3,2,1,4h 50m,1.0,8,7060.0,9,6,2019,20,0,15,10,290
5989,3,1,4,2h 25m,0.0,8,7900.0,1,3,2019,14,0,11,35,145
5990,4,4,3,1h 25m,0.0,8,5678.0,24,6,2019,4,20,2,55,85
5991,3,3,0,4h 35m,1.0,8,4860.0,24,4,2019,0,10,19,35,275
5992,8,4,3,1h 30m,0.0,8,2017.0,1,5,2019,7,15,5,45,90
5993,3,3,0,4h 50m,1.0,8,5069.0,12,6,2019,13,0,8,10,290
5994,10,3,0,27h 35m,1.0,8,9397.0,9,6,2019,10,45,7,10,1655
5995,3,2,1,5h,1.0,8,5073.0,6,4,2019,15,35,10,35,300
5996,1,3,0,17h 20m,3.0,8,15145.0,24,3,2019,23,15,5,55,1040
5997,6,2,1,10h,1.0,8,8099.0,24,6,2019,19,15,9,15,600
5998,1,0,5,8h,1.0,8,14594.0,6,3,2019,19,50,11,50,480
5999,3,2,1,3h 5m,0.0,8,4729.0,27,3,2019,17,35,14,30,185
6000,3,3,0,2h 35m,0.0,8,4804.0,21,5,2019,0,50,22,15,155
6001,4,2,1,7h 20m,2.0,5,19644.0,27,5,2019,19,0,11,40,440
6002,1,2,1,23h 30m,2.0,8,8656.0,27,3,2019,19,15,19,45,1410
